date,open,high,low,close,volume
2024-03-26,893.0,1008.0,798.0,806.0,5227400
2024-03-27,806.0,874.0,710.0,777.0,2398300
2024-03-28,777.0,853.0,711.0,752.0,719800
2024-03-29,738.0,738.0,713.0,715.0,111700
2024-04-01,697.0,714.0,593.0,593.0,304000
2024-04-02,623.0,623.0,565.0,591.0,279800
2024-04-03,574.0,600.0,559.0,571.0,120800
2024-04-04,591.0,601.0,571.0,582.0,118200
2024-04-05,570.0,571.0,541.0,568.0,82800
2024-04-08,578.0,624.0,560.0,595.0,157500
2024-04-09,598.0,617.0,591.0,608.0,82400
2024-04-10,601.0,613.0,576.0,589.0,95300
2024-04-11,577.0,584.0,560.0,562.0,43000
2024-04-12,565.0,569.0,517.0,524.0,116200
2024-04-15,522.0,530.0,505.0,507.0,77200
2024-04-16,507.0,508.0,481.0,481.0,74700
2024-04-17,497.0,550.0,482.0,506.0,402300
2024-04-18,508.0,524.0,490.0,506.0,80700
2024-04-19,507.0,515.0,485.0,509.0,70000
2024-04-22,515.0,527.0,505.0,518.0,21300
2024-04-23,526.0,566.0,526.0,555.0,80600
2024-04-24,557.0,576.0,541.0,562.0,76600
2024-04-25,562.0,562.0,552.0,552.0,20000
2024-04-26,554.0,652.0,554.0,576.0,600400
2024-04-30,580.0,612.0,560.0,560.0,137800
2024-05-01,560.0,660.0,560.0,660.0,396100
2024-05-02,650.0,724.0,628.0,650.0,1086000
2024-05-07,643.0,738.0,640.0,664.0,621200
2024-05-08,654.0,725.0,647.0,714.0,520000
2024-05-09,712.0,740.0,680.0,692.0,218200
2024-05-10,693.0,693.0,604.0,620.0,212700
2024-05-13,622.0,666.0,614.0,648.0,140200
2024-05-14,648.0,652.0,631.0,641.0,35000
2024-05-15,633.0,643.0,606.0,643.0,88800
2024-05-16,643.0,686.0,612.0,684.0,112200
2024-05-17,669.0,723.0,666.0,712.0,130700
2024-05-20,730.0,730.0,686.0,688.0,96400
2024-05-21,690.0,715.0,685.0,686.0,50700
2024-05-22,687.0,701.0,651.0,660.0,64800
2024-05-23,662.0,662.0,631.0,631.0,28600
2024-05-24,621.0,647.0,612.0,640.0,29100
2024-05-27,632.0,644.0,612.0,620.0,23900
2024-05-28,621.0,643.0,620.0,638.0,38700
2024-05-29,633.0,633.0,583.0,594.0,107300
2024-05-30,587.0,603.0,587.0,597.0,19200
2024-05-31,604.0,617.0,599.0,617.0,11900
2024-06-03,617.0,617.0,596.0,607.0,12300
2024-06-04,607.0,612.0,596.0,607.0,23400
2024-06-05,597.0,601.0,587.0,596.0,16800
2024-06-06,607.0,637.0,596.0,629.0,33100
2024-06-07,629.0,635.0,614.0,617.0,21200
2024-06-10,617.0,639.0,608.0,630.0,27600
2024-06-11,634.0,634.0,601.0,622.0,11700
2024-06-12,615.0,621.0,605.0,606.0,12400
2024-06-13,616.0,616.0,603.0,603.0,4900
2024-06-14,600.0,613.0,595.0,613.0,19200
2024-06-17,612.0,649.0,599.0,622.0,42300
2024-06-18,624.0,625.0,612.0,623.0,8000
2024-06-19,615.0,615.0,596.0,598.0,49200
2024-06-20,600.0,605.0,586.0,593.0,40300
2024-06-21,596.0,645.0,595.0,636.0,86800
2024-06-24,648.0,648.0,625.0,633.0,22300
2024-06-25,631.0,660.0,624.0,655.0,43500
2024-06-26,660.0,682.0,650.0,673.0,64600
2024-06-27,678.0,705.0,672.0,683.0,47400
2024-06-28,695.0,695.0,660.0,663.0,28400
2024-07-01,653.0,660.0,637.0,642.0,18700
2024-07-02,642.0,685.0,640.0,666.0,27000
2024-07-03,663.0,671.0,647.0,651.0,7900
2024-07-04,649.0,660.0,636.0,650.0,25500
2024-07-05,650.0,650.0,635.0,638.0,10900
2024-07-08,635.0,643.0,635.0,641.0,2700
2024-07-09,643.0,643.0,626.0,635.0,6000
2024-07-10,635.0,635.0,611.0,630.0,5900
2024-07-11,622.0,637.0,622.0,632.0,2500
2024-07-12,632.0,659.0,632.0,652.0,13400
2024-07-16,664.0,669.0,654.0,665.0,8500
2024-07-17,680.0,680.0,656.0,657.0,10600
2024-07-18,655.0,677.0,655.0,672.0,13000
2024-07-19,674.0,694.0,674.0,691.0,26100
2024-07-22,692.0,710.0,682.0,699.0,35400
2024-07-23,709.0,729.0,690.0,705.0,74000
2024-07-24,720.0,721.0,705.0,714.0,43200
2024-07-25,719.0,730.0,691.0,708.0,67600
2024-07-26,700.0,711.0,695.0,695.0,12400
2024-07-29,696.0,729.0,680.0,693.0,24800
2024-07-30,692.0,718.0,683.0,717.0,18800
2024-07-31,708.0,716.0,700.0,711.0,26500
2024-08-01,715.0,716.0,670.0,694.0,26400
2024-08-02,664.0,689.0,636.0,660.0,34200
2024-08-05,610.0,614.0,560.0,560.0,73100
